iid,iid_clean,gender,wave,round,position,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,race,imprace,imprelig,from,zipcode,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,satis_2,length,numdat_2,you_call,them_cal,date_3,numdat_3,num_in_3
409,409.15,1,15,18,9,388,0,-0.04,1,24,2,22,17,15,15,15,16,0,5,6,7,6,7,4,3,3,2,23,biomedical engineering,5,ecole polytechnique,2,5,5,france,,2,6,3,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,15,15,20,20,15,15,7,9,8,9,8,0,7,6,7,5,5,6,6,5,2,3,1,3,,,,,
409,409.15,1,15,18,2,389,1,0.44,1,21,2,20,30,20,20,0,10,1,7,10,4,8,,9,8,7,2,23,biomedical engineering,5,ecole polytechnique,2,5,5,france,,2,6,3,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,15,15,20,20,15,15,7,9,8,9,8,1,6,8,9,8,8,6,6,6,2,3,1,3,,,,,
409,409.15,1,15,18,18,390,0,0.41,0,30,4,10,20,20,10,10,30,1,8,10,8,6,,,6,8,2,23,biomedical engineering,5,ecole polytechnique,2,5,5,france,,2,6,3,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,15,15,20,20,15,15,7,9,8,9,8,0,,,,,,,,,,3,1,3,,,,,
409,409.15,1,15,18,10,391,0,0.55,1,28,2,35,0,35,10,10,10,0,8,6,6,7,6,5,5,6,2,23,biomedical engineering,5,ecole polytechnique,2,5,5,france,,2,6,3,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,15,15,20,20,15,15,7,9,8,9,8,0,7,8,8,7,6,7,6,6,2,3,1,3,,,,,
409,409.15,1,15,18,15,392,0,0.43,1,26,2,15,20,15,30,10,10,1,8,10,10,8,8,9,9,8,2,23,biomedical engineering,5,ecole polytechnique,2,5,5,france,,2,6,3,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,15,15,20,20,15,15,7,9,8,9,8,0,6,8,8,6,8,8,7,6,2,3,1,3,,,,,
409,409.15,1,15,18,3,393,0,0.36,1,22,2,8,20,25,25,12,10,1,7,7,7,7,7,7,6,6,2,23,biomedical engineering,5,ecole polytechnique,2,5,5,france,,2,6,3,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,15,15,20,20,15,15,7,9,8,9,8,0,4,8,8,6,7,3,6,5,2,3,1,3,,,,,
409,409.15,1,15,18,1,394,0,0.35,1,24,2,18,19,16,15,15,17,0,4,9,8,7,6,6,7,8,2,23,biomedical engineering,5,ecole polytechnique,2,5,5,france,,2,6,3,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,15,15,20,20,15,15,7,9,8,9,8,0,6,9,9,7,8,4,6,5,2,3,1,3,,,,,
409,409.15,1,15,18,11,395,0,0.44,1,33,2,20,20,20,10,10,20,1,8,8,,8,,9,8,8,2,23,biomedical engineering,5,ecole polytechnique,2,5,5,france,,2,6,3,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,15,15,20,20,15,15,7,9,8,9,8,0,7,6,7,6,5,5,6,6,2,3,1,3,,,,,
409,409.15,1,15,18,6,396,0,0.01,0,25,4,15,18,18,18,15,16,0,7,9,9,7,7,4,7,5,2,23,biomedical engineering,5,ecole polytechnique,2,5,5,france,,2,6,3,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,20,15,20,20,10,15,15,15,20,20,15,15,7,9,8,9,8,0,7,8,7,7,7,8,7,6,2,3,1,3,,,,,
410,410.15,1,15,18,7,379,0,-0.25,1,38,2,15,15,20,15,15,20,0,9,6,8,7,7,8,7,2,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,1,7,7,10,9,10,5,6,6,2,,,,,,,,
410,410.15,1,15,18,4,380,0,-0.26,0,33,1,20,20,20,15,15,10,1,4,6,7,6,8,6,6,4,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,6,10,10,5,8,5,7,5,2,,,,,,,,
410,410.15,1,15,18,5,381,0,-0.28,1,24,2,20,10,20,35,5,10,1,6,9,8,8,7,8,7,7,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,4,3,5,8,8,2,2,5,2,,,,,,,,
410,410.15,1,15,18,17,382,0,-0.19,1,28,2,25,25,25,10,10,5,1,6,8,7,7,7,6,6,5,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,7,5,6,2,10,3,6,5,2,,,,,,,,
410,410.15,1,15,18,8,383,0,-0.2,1,27,2,25,20,10,20,15,10,0,3,5,5,,,,6,6,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,6,10,4,5,6,4,5,4,2,,,,,,,,
410,410.15,1,15,18,16,384,0,-0.5,1,23,2,20,20,20,20,20,0,1,10,10,10,10,10,10,10,9,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,5,4,4,4,5,10,5,5,2,,,,,,,,
410,410.15,1,15,18,12,385,1,-0.35,1,25,2,25,20,20,20,10,5,1,10,10,10,10,7,7,9,10,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,1,9,10,5,7,3,5,8,8,2,,,,,,,,
410,410.15,1,15,18,14,386,0,-0.62,1,26,2,15,10,30,10,15,20,1,8,8,8,7,,,8,6,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,5,10,4,3,3,2,4,5,2,,,,,,,,
410,410.15,1,15,18,13,387,0,-0.58,1,25,2,20,15,25,15,15,10,0,7,7,7,7,8,7,6,6,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,7,5,5,8,2,4,4,5,2,,,,,,,,
410,410.15,1,15,18,9,388,0,0.21,1,24,2,22,17,15,15,15,16,0,6,8,8,7,8,6,4,3,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,5,2,3,4,5,1,1,1,2,,,,,,,,
410,410.15,1,15,18,2,389,1,0.12,1,21,2,20,30,20,20,0,10,1,7,10,10,10,,9,8,7,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,1,7,5,8,4,10,5,8,8,2,,,,,,,,
410,410.15,1,15,18,18,390,0,-0.03,0,30,4,10,20,20,10,10,30,1,8,6,8,6,6,,6,6,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,2,1,3,5,10,1,1,10,2,,,,,,,,
410,410.15,1,15,18,10,391,1,0.08,1,28,2,35,0,35,10,10,10,1,7,9,8,8,6,6,7,8,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,1,7,8,8,4,5,8,7,3,2,,,,,,,,
410,410.15,1,15,18,15,392,0,-0.26,1,26,2,15,20,15,30,10,10,1,9,9,10,8,9,7,9,6,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,5,10,5,6,6,5,6,5,2,,,,,,,,
410,410.15,1,15,18,3,393,0,-0.5,1,22,2,8,20,25,25,12,10,0,7,8,7,7,6,5,5,5,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,5,9,8,2,5,2,4,6,2,,,,,,,,
410,410.15,1,15,18,1,394,0,-0.22,1,24,2,18,19,16,15,15,17,1,7,8,8,6,7,7,7,8,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,5,10,7,3,5,2,1,5,2,,,,,,,,
410,410.15,1,15,18,11,395,0,-0.41,1,33,2,20,20,20,10,10,20,1,8,9,8,8,,,8,8,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,4,6,8,3,6,2,4,1,2,,,,,,,,
410,410.15,1,15,18,6,396,0,-0.41,0,25,4,15,18,18,18,15,16,1,8,9,9,8,8,5,8,3,2,27,Business,8,Cornell University,2,8,8,"Austin, TX","10,021",1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,3,4,3,2,3,1,2,4,2,,,,,,,,
411,411.15,1,15,18,7,379,0,0.24,1,38,2,15,15,20,15,15,20,1,8,9,9,8,8,8,9,4,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,7,10,9,8,8,7,6,7,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,4,380,0,0.51,0,33,1,20,20,20,15,15,10,1,7,6,7,6,,7,7,4,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,7,9,10,5,9,5,4,4,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,5,381,0,0.41,1,24,2,20,10,20,35,5,10,0,4,8,8,7,7,6,5,5,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,6,7,6,2,5,5,2,4,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,17,382,0,0.37,1,28,2,25,25,25,10,10,5,0,6,8,7,7,7,6,5,5,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,1,7,10,7,7,5,5,6,7,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,8,383,0,0.29,1,27,2,25,20,10,20,15,10,0,3,4,4,8,,,4,1,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,1,7,7,6,6,6,5,6,5,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,16,384,0,0.26,1,23,2,20,20,20,20,20,0,1,10,10,10,10,10,7,5,8,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,8,9,7,10,5,5,6,7,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,12,385,0,0.44,1,25,2,25,20,20,20,10,5,1,8,7,8,9,9,9,7,7,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,8,10,7,6,5,5,6,8,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,14,386,0,0.21,1,26,2,15,10,30,10,15,20,1,8,8,8,8,8,,8,7,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,5,10,8,7,6,10,7,7,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,13,387,1,0.26,1,25,2,20,15,25,15,15,10,1,8,9,9,8,9,8,8,7,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,1,10,10,8,10,6,5,7,6,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,9,388,0,0.35,1,24,2,22,17,15,15,15,16,0,6,8,8,8,8,6,5,4,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,8,5,6,6,7,1,6,4,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,2,389,0,0.59,1,21,2,20,30,20,20,0,10,0,6,8,9,8,10,,6,7,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,1,10,10,9,8,7,5,10,7,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,18,390,0,0.39,0,30,4,10,20,20,10,10,30,1,8,8,8,8,8,,8,8,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,4,7,7,9,4,5,4,8,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,10,391,0,0.11,1,28,2,35,0,35,10,10,10,0,7,8,7,6,7,6,6,7,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,6,7,8,6,6,5,5,6,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,15,392,0,0.46,1,26,2,15,20,15,30,10,10,0,6,8,9,8,8,6,6,3,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,5,10,8,10,7,5,5,8,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,3,393,0,0.36,1,22,2,8,20,25,25,12,10,1,8,8,8,8,8,7,8,7,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,5,10,7,7,4,5,5,8,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,1,394,0,0.4,1,24,2,18,19,16,15,15,17,0,9.5,7,7,8,9,6,7,6,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,6,9,8,7,4,5,6,7,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,11,395,0,0.46,1,33,2,20,20,20,10,10,20,0,7,8,9,7,,8,7,7,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,8,10,10,8,9,5,5,4,2,8,1,3,1,1,0,0,
411,411.15,1,15,18,6,396,0,0.27,0,25,4,15,18,18,18,15,16,1,7,8,9,9,8,5,8,3,2,34,Finance,8,The American University,2,8,2,Washington DC,"20,817",3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,4,9,8,7,9,5,4,7,2,8,1,3,1,1,0,0,
412,412.15,1,15,18,7,379,0,-0.03,1,38,2,15,15,20,15,15,20,0,5,7,8,7,9,5,7,3,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,0,7,8,9,8,7,8,5,6,2,7,3,2,,,,,
412,412.15,1,15,18,4,380,0,0.23,0,33,1,20,20,20,15,15,10,0,5,6,7,7,6,5,3,5,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,1,8,7,8,8,8,7,6,6,2,7,3,2,,,,,
412,412.15,1,15,18,5,381,0,-0.05,1,24,2,20,10,20,35,5,10,0,5,8,7,7,6,5,5,5,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,1,7,8,8,7,6,6,5,5,2,7,3,2,,,,,
412,412.15,1,15,18,17,382,0,0.19,1,28,2,25,25,25,10,10,5,0,5,8,8,8,8,8,5,5,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,0,6,8,8,8,7,7,5,5,2,7,3,2,,,,,
412,412.15,1,15,18,8,383,1,0.33,1,27,2,25,20,10,20,15,10,1,7,7,8,,,,8,4,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,1,8,9,9,8,8,8,7,7,2,7,3,2,,,,,
412,412.15,1,15,18,16,384,1,0.14,1,23,2,20,20,20,20,20,0,1,8,10,10,10,10,7,7,8,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,1,8,8,8,7,8,8,8,8,2,7,3,2,,,,,
412,412.15,1,15,18,12,385,0,-0.4,1,25,2,25,20,20,20,10,5,0,6,7,7,7,7,,7,6,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,0,7,8,8,7,7,6,6,6,2,7,3,2,,,,,
412,412.15,1,15,18,14,386,1,-0.15,1,26,2,15,10,30,10,15,20,1,9,9,9,8,,,8,6,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,1,8,8,8,9,8,7,7,7,2,7,3,2,,,,,
412,412.15,1,15,18,13,387,1,-0.09,1,25,2,20,15,25,15,15,10,1,7,7,8,8,8,7,7,7,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,1,9,8,7,9,9,8,7,8,2,7,3,2,,,,,
412,412.15,1,15,18,9,388,0,0.08,1,24,2,22,17,15,15,15,16,0,5,7,8,7,,5,5,3,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,0,7,6,5,8,8,8,7,7,2,7,3,2,,,,,
412,412.15,1,15,18,2,389,0,0.04,1,21,2,20,30,20,20,0,10,0,5,10,9,5,10,,7,7,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,1,8,8,9,9,8,7,7,4,2,7,3,2,,,,,
412,412.15,1,15,18,18,390,0,-0.19,0,30,4,10,20,20,10,10,30,1,6,8,8,6,8,,6,8,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,0,7,6,7,7,8,9,8,7,2,7,3,2,,,,,
412,412.15,1,15,18,10,391,0,-0.24,1,28,2,35,0,35,10,10,10,0,5,5,5,5,5,5,5,5,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,1,8,8,8,9,10,10,6,8,2,7,3,2,,,,,
412,412.15,1,15,18,15,392,0,-0.27,1,26,2,15,20,15,30,10,10,0,1,3,3,1,8,1,1,1,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,1,8,8,8,8,8,8,8,8,2,7,3,2,,,,,
412,412.15,1,15,18,3,393,0,0,1,22,2,8,20,25,25,12,10,0,7,8,8,7,8,6,7,6,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,0,5,8,9,8,8,6,5,7,2,7,3,2,,,,,
412,412.15,1,15,18,1,394,0,-0.34,1,24,2,18,19,16,15,15,17,0,5,8,9,8,7,8,8,7,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,0,7,6,6,6,6,6,6,6,2,7,3,2,,,,,
412,412.15,1,15,18,11,395,0,-0.31,1,33,2,20,20,20,10,10,20,0,6,7,7,7,,,7,7,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,0,7,8,8,9,8,5,5,5,2,7,3,2,,,,,
412,412.15,1,15,18,6,396,0,-0.05,0,25,4,15,18,18,18,15,16,1,6,9,8,6,5,5,6,6,2,27,business,8,,2,1,1,New Jersey,"7,032",1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8,0,6,8,8,7,8,7,5,7,2,7,3,2,,,,,
413,413.15,1,15,18,7,379,0,0.2,1,38,2,15,15,20,15,15,20,0,6,7,8,7,8,6,7,3,2,26,business,8,Harvard,2,5,3,"Woburn, MA","1,801",1,,2,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,10,10,30,30,5,15,25,10,20,25,10,10,7,9,7,8,6,0,7,7,7,6,8,7,7,5,2,8,3,2,,,,,
413,413.15,1,15,18,4,380,0,0.62,0,33,1,20,20,20,15,15,10,1,8,7,7,7,7,4,8,4,2,26,business,8,Harvard,2,5,3,"Woburn, MA","1,801",1,,2,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,10,10,30,30,5,15,25,10,20,25,10,10,7,9,7,8,6,0,5,7,6,5,5,6,6,5,2,8,3,2,,,,,
413,413.15,1,15,18,5,381,0,0.08,1,24,2,20,10,20,35,5,10,1,7,8,5,6,8,7,8,5,2,26,business,8,Harvard,2,5,3,"Woburn, MA","1,801",1,,2,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,10,10,30,30,5,15,25,10,20,25,10,10,7,9,7,8,6,0,6,6,6,6,6,6,6,3,2,8,3,2,,,,,
413,413.15,1,15,18,17,382,0,0.35,1,28,2,25,25,25,10,10,5,1,6,8,8,7,8,7,7,5,2,26,business,8,Harvard,2,5,3,"Woburn, MA","1,801",1,,2,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,10,10,30,30,5,15,25,10,20,25,10,10,7,9,7,8,6,0,7,6,6,5,6,5,6,4,2,8,3,2,,,,,
413,413.15,1,15,18,8,383,0,0.36,1,27,2,25,20,10,20,15,10,1,9,9,10,8,,,10,2,2,26,business,8,Harvard,2,5,3,"Woburn, MA","1,801",1,,2,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,10,10,30,30,5,15,25,10,20,25,10,10,7,9,7,8,6,0,7,7,6,6,6,7,7,7,2,8,3,2,,,,,
413,413.15,1,15,18,16,384,0,0.08,1,23,2,20,20,20,20,20,0,0,7,10,10,8,10,7,6,8,2,26,business,8,Harvard,2,5,3,"Woburn, MA","1,801",1,,2,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,8,10,10,30,30,5,15,25,10,20,25,10,10,7,9,7,8,6,0,8,8,7,8,8,7,8,7,2,8,3,2,,,,,
